system:index,Input_FID,NDVI_mean_veg23_3,NDVI_mean_veg23_4,NDVI_mean_veg23_5,NDVI_mean_veg23_7,NDVI_mean_veg23_8,NDVI_sd_veg23_3,NDVI_sd_veg23_4,NDVI_sd_veg23_5,NDVI_sd_veg23_7,NDVI_sd_veg23_8,Shape_Area,Shape_Leng,Veg_area_m2_veg23_3,Veg_area_m2_veg23_4,Veg_area_m2_veg23_5,Veg_area_m2_veg23_7,Veg_area_m2_veg23_8,.geo
00000000000000000854,7718,0.6159876591839697,0.5325020863475833,,0.3851650940758538,0.392948431897919,0.08797208721960809,0.12314997637119664,,0.10076092220277284,0.11268991907003985,947.788303505,218.85694258,737.2924532422834,737.2924532422834,0.0,581.252394433115,648.3498562981102,"{""type"":""Polygon"",""coordinates"":[[[-107.45949210010956,48.49824704433907],[-107.45948428799461,48.49822491281073],[-107.45947723828101,48.49821610675087],[-107.45947008575958,48.49820731673965],[-107.45858577225815,48.498820227302836],[-107.45858599200572,48.49882467452791],[-107.45858681352432,48.498842551025284],[-107.45859440537063,48.49886023566627],[-107.45860199722395,48.49887792031231],[-107.4586027018126,48.49889133354915],[-107.45863897476951,48.49894857072155],[-107.45863945961727,48.49895753673929],[-107.45864683175688,48.49897077417559],[-107.4594992526446,48.49825583435481],[-107.45949210010956,48.49824704433907]]]}"
00000000000000000855,3797,0.36680333870980475,0.4280620969397872,0.3871256715420521,0.39562154665675137,0.39559549594890664,0.07357829405950893,0.0712149423778422,0.07751994540696194,0.08674720459515935,0.09973349568787872,774.934082784,177.002315108,187.51770202038333,326.332973465265,343.7825799979416,271.3797237620634,366.7014008765127,"{""type"":""Polygon"",""coordinates"":[[[-107.27114141485495,48.4246232460432],[-107.27113477364644,48.42462340797915],[-107.27113497100093,48.424627850020244],[-107.27109595562638,48.42465544978223],[-107.27108272327041,48.424660159959245],[-107.27106314192119,48.42467393197242],[-107.2710503490569,48.42468759778806],[-107.27103087015885,48.424701353986144],[-107.27103106750012,48.42470579603427],[-107.27199251864292,48.42504858921175],[-107.27199837015945,48.42503065892731],[-107.27200447678787,48.42501708335185],[-107.2720104307661,48.4249991372603],[-107.27201633992502,48.42498111962598],[-107.27114141485495,48.4246232460432]]]}"
00000000000000000856,12633,0.5490272802624442,0.4834559225070881,,,0.3053064967576255,0.07086698649327271,0.08342752785934196,,,0.08588091118357973,1477.83562745,317.976393314,1222.2534280814377,1165.9259033801509,0.0,0.0,1172.706238929898,"{""type"":""Polygon"",""coordinates"":[[[-107.57926792744482,48.35863434929244],[-107.57765509267603,48.35921099249341],[-107.57765532781295,48.35921542744266],[-107.57765621134331,48.35923325466769],[-107.57766379094058,48.35925097002116],[-107.57766467447416,48.35926879725794],[-107.57767225408166,48.35928651262231],[-107.57767970106073,48.35929977691063],[-107.57768658679173,48.35930402868781],[-107.57943106324215,48.35867984261435],[-107.57943082788583,48.35867540771965],[-107.57943659406881,48.358657397421624],[-107.5794423602457,48.3586393871295],[-107.57944199203311,48.358630501221064],[-107.57944812641644,48.35862137684329],[-107.57945404057443,48.35860342173465],[-107.57946022044055,48.35859436865887],[-107.57926792744482,48.35863434929244]]]}"
00000000000000000857,1345,0.6148546778142395,0.6028555809405812,0.5128020304812199,0.4496842298567851,0.44275754040143817,0.06965470763315257,0.032420018414132105,0.03394868948411024,0.0656819219620015,0.055526278181060054,755.624084789,172.145898952,545.4670761108398,653.3099726957435,653.3099726957435,753.598829501283,753.598829501283,"{""type"":""Polygon"",""coordinates"":[[[-107.14739625844362,48.4148479066916],[-107.14738284995207,48.41484815698351],[-107.14736944146233,48.41484840727351],[-107.14736266379053,48.414848504456664],[-107.14735585064916,48.414844215708264],[-107.14734244216473,48.414844465994356],[-107.14732880686027,48.41484020282457],[-107.14730180758517,48.41483626153404],[-107.14727087328679,48.41553358497791],[-107.14729758837979,48.41553310008393],[-107.14731754808496,48.41552823909862],[-107.1473443655446,48.41552773851269],[-107.1473709561888,48.415522724407616],[-107.14739096039571,48.41551793500969],[-107.14739759133438,48.41551778189734],[-107.14741777786891,48.41551743440306],[-107.14744459534941,48.415516933788766],[-107.14739625844362,48.4148479066916]]]}"
00000000000000000858,5885,0.49927642899348784,0.40717091100863956,0.39930503644493914,0.4430169315665019,0.5260797733588941,0.15127552694889304,0.14746081964313354,0.11949275629663551,0.08886634178184745,0.08544576438629241,1174.73442821,254.576481047,1012.5702292049632,1023.4999693926643,1054.9883316638422,1021.1578557631549,1054.9883316638422,"{""type"":""Polygon"",""coordinates"":[[[-107.35907245595735,48.46533104887148],[-107.35905930945935,48.46533575925119],[-107.35900579210443,48.465341313617095],[-107.35899909242168,48.46534141053901],[-107.35897243139084,48.46534648971416],[-107.35895248255952,48.465351312926714],[-107.3589460357374,48.46535592637417],[-107.35942220249166,48.46635548822656],[-107.35943555721776,48.466355222752156],[-107.35944901459717,48.46635494134852],[-107.35947561885828,48.466349949408816],[-107.35950243097487,48.466349402515654],[-107.35952913789201,48.46634439463417],[-107.35955574215822,48.46633940267314],[-107.35907245595735,48.46533104887148]]]}"
00000000000000000859,140,0.6620435893288463,0.5949380825368307,0.5058839023458318,0.4650096787138485,0.4768718820694926,0.04163856093838252,0.06450554095052319,0.08290017956539018,0.087031257181397,0.08621911256352785,983.075164025,217.204847236,753.9636626598882,753.9636626598882,675.0241422167011,753.9636626598882,699.7740716074026,"{""type"":""Polygon"",""coordinates"":[[[-107.09479425824017,48.40771646858002],[-107.0947671832653,48.407712528032555],[-107.09474016623669,48.40770850023939],[-107.09471336954493,48.40770898557657],[-107.09468657286054,48.40770947090611],[-107.09466644638584,48.40770987851724],[-107.09418355584585,48.408527009251046],[-107.09419022616098,48.40852693156924],[-107.0942171991869,48.40853088794898],[-107.0942442745258,48.40853482870227],[-107.09427107168165,48.40853434347642],[-107.09428447026232,48.40853410086063],[-107.09429131648639,48.40853846476179],[-107.09431850983019,48.40854693432385],[-107.09480088408847,48.40771631924072],[-107.09479425824017,48.40771646858002]]]}"
0000000000000000085a,5009,0.4531092786334513,0.38147567477383304,0.3567685875214776,0.5519703643869657,0.6027582310853857,0.1014052327909718,0.11793853727638962,0.09072523254726379,0.041185575724522874,0.08376460267681131,898.272523256,198.894553724,792.363668793323,719.4542066686294,891.5719201181449,792.363668793323,891.5719201181449,"{""type"":""Polygon"",""coordinates"":[[[-107.32529017769485,48.4348496026091],[-107.3252699423049,48.434849988851965],[-107.32524316265746,48.43485052506028],[-107.32522972156706,48.43485080110085],[-107.32520963368029,48.434851242985545],[-107.32520294193039,48.43485133729768],[-107.32517616230092,48.43485187348689],[-107.32515617576139,48.43485677385164],[-107.3252329205855,48.43565464447012],[-107.32523312446466,48.43565908714954],[-107.32523981636264,48.43565899283011],[-107.32526669913507,48.435658440720914],[-107.32529347937364,48.43565790448296],[-107.32532025961939,48.43565736823737],[-107.32534714241343,48.435656816105144],[-107.32536702687095,48.43565193149475],[-107.32529017769485,48.4348496026091]]]}"
0000000000000000085b,12370,0.5872949406902231,0.4978785551505846,,,0.3943722284514322,0.07038485864003038,0.07032708212529262,,,0.07082282066754446,853.073233487,189.913783761,654.7030857759364,654.7030857759364,0.0,0.0,654.7030857759364,"{""type"":""Polygon"",""coordinates"":[[[-107.57216126389235,48.36709196400557],[-107.57103725920761,48.367000985760555],[-107.57101943087011,48.367046081430516],[-107.57101365942786,48.36706409419383],[-107.57101453951041,48.36708192419585],[-107.57101477379175,48.36708635983881],[-107.57215906096046,48.3671813681611],[-107.5721652437458,48.367172314022646],[-107.57216436310303,48.367154484015145],[-107.5721702366018,48.36713645504228],[-107.57216925343363,48.367118641168474],[-107.57216837278753,48.36710081117907],[-107.57216126389235,48.36709196400557]]]}"
0000000000000000085c,1019,0.40940465749971744,0.39741693265575306,0.31059233327033614,0.3209065967984498,0.350355751857613,0.11907300401832593,0.16620665328786693,0.08466427543692448,0.12492719753256673,0.15641151677511986,748.948870891,171.292105562,579.2886909634458,579.2886909634458,592.0514577229816,625.1315026975143,601.6888033399393,"{""type"":""Polygon"",""coordinates"":[[[-107.1292618292059,48.418695386101504],[-107.12920918939916,48.41871873165862],[-107.12914273765689,48.418733368785155],[-107.12913614068192,48.41873790694392],[-107.1291097307137,48.41874735856594],[-107.12908987326126,48.41875220041011],[-107.12959786010182,48.41935020760176],[-107.12960441270984,48.41934559774097],[-107.12961764015652,48.41934090761203],[-107.12963046288095,48.4193272612356],[-107.12963719561353,48.41932709368918],[-107.12965687329907,48.41931780935678],[-107.1292618292059,48.418695386101504]]]}"
0000000000000000085d,4265,0.373092181850446,0.3183367659015682,0.2934041661715131,0.25525823442686224,0.27127893686294574,0.10754589010003904,0.08919229885570937,0.05771098671524486,0.0573347962562199,0.056683373692890865,908.271254043,201.448258966,745.1978114707796,691.0390131632486,725.4080930522842,554.3421757118374,742.0734723558611,"{""type"":""Polygon"",""coordinates"":[[[-107.28828090500218,48.43735599383774],[-107.28826122227103,48.43736531388658],[-107.28822151005629,48.437379455245484],[-107.28821506471961,48.437384061503515],[-107.28819538197068,48.43739338154421],[-107.2881757960411,48.43740716043924],[-107.28816915135292,48.43740732367912],[-107.28890291765116,48.43805372335821],[-107.2889161553207,48.438049009413376],[-107.28893603784418,48.43804413216858],[-107.28893583841109,48.43803968910223],[-107.28894927551084,48.4380394182201],[-107.28896895859481,48.438030097904004],[-107.28898894363451,48.43802520480971],[-107.28899538905013,48.43802059844259],[-107.28901527156508,48.438015721184215],[-107.2890285092228,48.438011007227566],[-107.28828090500218,48.43735599383774]]]}"
0000000000000000085e,501,0.6874310545588848,0.6508017732594705,0.4505230009007383,0.6381147312523295,0.6833443615963793,0.05974840987466108,0.05606197436470214,0.09082627267675195,0.10110923620940084,0.11277689631171484,950.899175112,207.354715619,732.2258443495807,749.1574044919482,622.8216583251954,798.910228474935,749.1574044919482,"{""type"":""Polygon"",""coordinates"":[[[-107.10630752280382,48.416058764386804],[-107.1062935434429,48.41604561072758],[-107.10627938678766,48.416028014913735],[-107.10626545185279,48.41601493288122],[-107.10625157485714,48.41600176359122],[-107.10623082067836,48.41598870415504],[-107.10621688578163,48.415975622124144],[-107.1061962339655,48.41596254705156],[-107.10618928181192,48.415958199116616],[-107.10503371959162,48.41624287134472],[-107.10504067156945,48.416247219390726],[-107.10506127845993,48.416260223169374],[-107.10507525726315,48.41627337707448],[-107.10508210692575,48.41627774075298],[-107.1050758331333,48.41628677524612],[-107.10508923607802,48.416286530980486],[-107.10631477169042,48.41607208389581],[-107.10630752280382,48.416058764386804]]]}"
0000000000000000085f,4376,0.4351238533370125,0.36161288355552584,0.2964311083296664,0.28945292956049345,0.285841259067612,0.09090479759690198,0.11076866377035818,0.08849428970198962,0.053300516125282714,0.07296062525749354,895.834417483,210.852315831,680.8775854671702,649.3723746804629,819.917160572725,413.9939296946806,583.237008487477,"{""type"":""Polygon"",""coordinates"":[[[-107.29527048924596,48.43815458597382],[-107.29525620550898,48.43813701404092],[-107.2952422245157,48.438123869304405],[-107.29523513392276,48.43811507541652],[-107.29518594029267,48.438066950579],[-107.29518574009698,48.43806250754308],[-107.29403419115421,48.43842486758904],[-107.29403557875611,48.43845612805647],[-107.29403577880872,48.438460571131124],[-107.29527822535812,48.43817678055141],[-107.29527798026908,48.4381722659532],[-107.29527048924596,48.43815458597382]]]}"
00000000000000000860,12826,0.4467626631893615,0.4129392909418516,,,0.33600055228857495,0.18523897665329012,0.18193267413253303,,,0.01770580042381447,782.053401546,195.069692943,417.0677542592964,271.0027800915288,0.0,0.0,142.6741176231235,"{""type"":""Polygon"",""coordinates"":[[[-107.58174254549394,48.34793114261784],[-107.58173691570235,48.34795359945502],[-107.58173115267805,48.347971606188466],[-107.58173203848752,48.34798942955139],[-107.58173292429694,48.34800725292027],[-107.58173320548165,48.34801175819434],[-107.58173702990408,48.348087557016015],[-107.58292924819277,48.34807863781232],[-107.58174254549394,48.34793114261784]]]}"
00000000000000000861,12750,0.5805414731520459,0.47117407502096015,,,0.2679066151150034,0.08992950724174056,0.10629487944460164,,,0.058661057334592724,1044.88246534,215.751410971,867.1846990248735,850.7538339951458,0.0,0.0,809.2855317059683,"{""type"":""Polygon"",""coordinates"":[[[-107.58325153541348,48.35233227520526],[-107.58323795462064,48.352328136611774],[-107.58322372326059,48.352310607572825],[-107.58320962528138,48.352297529006094],[-107.5831888321121,48.352284562667364],[-107.58317483664761,48.35227146797325],[-107.58316790560032,48.35226714585988],[-107.5823040907652,48.352943104131775],[-107.58235832609732,48.352955279979135],[-107.58239898069796,48.35296331703532],[-107.58243153703422,48.35294470114348],[-107.5833067027109,48.35236234646123],[-107.58325153541348,48.35233227520526]]]}"
00000000000000000862,3746,0.3922207232513914,0.4015629774459252,0.34669353768705774,0.3241818358906389,0.3258492883348158,0.08754190084278991,0.06133180082040542,0.047585045335273315,0.05817881939540021,0.059958029607565265,809.454843976,179.981030041,515.9308628456266,512.5450073840572,570.3626036400889,452.9044452442842,691.2065250172334,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.26646289990771,48.42504158504753],[-107.26646960430533,48.42504145293026]]},{""type"":""Polygon"",""coordinates"":[[[-107.26644874662209,48.42502400899671],[-107.26644136806152,48.4250107885694],[-107.2664340471761,48.424997480781904],[-107.26641988857375,48.42497989250676],[-107.26552575591911,48.42539499104347],[-107.26553962323167,48.42540367951721],[-107.26556022571387,48.4254166643894],[-107.26557409304742,48.425425352861176],[-107.26558093068458,48.42542963344942],[-107.26563009943575,48.4254778353672],[-107.2656369370927,48.425482115955155],[-107.2664629052574,48.425041597281286],[-107.26644874662209,48.42502400899671]]]}]}"
00000000000000000863,6062,0.5415898901748971,0.472791205386314,0.4245391036399238,0.4243028530913072,0.454029299996116,0.12212779295494848,0.1018542391409462,0.0542586806369151,0.09766831247668578,0.11892995106756007,948.677615461,210.835521662,712.1611575556738,770.9657944922355,392.6377648746266,726.2117530074776,781.3737127865064,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.36256368370769,48.47311979502963],[-107.36255697343383,48.47311993284666]]},{""type"":""Polygon"",""coordinates"":[[[-107.36385655695858,48.47290122302423],[-107.36384252914104,48.472888080933174],[-107.36382850133514,48.47287493884299],[-107.36382174235598,48.472875123655356],[-107.36382153401739,48.472870678082046],[-107.36381420761465,48.472857438678716],[-107.36380017983365,48.4728442965913],[-107.3626890753679,48.473072585878676],[-107.3626427655245,48.47308692142402],[-107.36256371158834,48.47311977204497],[-107.36258439509999,48.47313274560245],[-107.36260518130324,48.473145703224894],[-107.36262575933472,48.473154215242324],[-107.36263246069035,48.47315411801102],[-107.3626462347072,48.47316274318965],[-107.36265335245358,48.47317153716467],[-107.36266015648727,48.47317142399796],[-107.36387100147631,48.47292325626991],[-107.36387074804738,48.47291873913],[-107.36385655695858,48.47290122302423]]]}]}"
00000000000000000864,11699,0.6013835692262564,0.47458670593408875,,,0.39017982500012827,0.06946329918945568,0.12729437741203714,,,0.13512442932778168,1242.41936298,204.859939532,1150.3467492496268,1072.4237764246325,0.0,0.0,1067.2115643669579,"{""type"":""Polygon"",""coordinates"":[[[-107.55462207196555,48.390703306637846],[-107.5546154173166,48.39070348842795],[-107.55458860522333,48.3907040889881],[-107.55458190511366,48.3907041994224],[-107.55450180358487,48.39071042264471],[-107.5544819237467,48.39071535045111],[-107.55445511168206,48.390715950973345],[-107.55444868916328,48.39072057045762],[-107.5544218771041,48.39072117097048],[-107.55439506505198,48.39072177147569],[-107.55436848511812,48.39072680968011],[-107.55434190518474,48.39073184787764],[-107.5543286799835,48.39073659388332],[-107.55436894914538,48.39086975323062],[-107.55440664314419,48.390953708889214],[-107.55489596381939,48.39148330426808],[-107.55462207196555,48.390703306637846]]]}"
00000000000000000865,14127,0.601542381424978,0.48564531189584165,,,0.3173921563130174,0.036012556970979145,0.03060678881963957,,,0.04364951285652382,811.114955875,180.675092511,604.4953174665864,604.4953174665864,0.0,0.0,604.4953174665864,"{""type"":""Polygon"",""coordinates"":[[[-107.59246873801266,48.312521777433474],[-107.59244197179859,48.31252238651511],[-107.59242213149398,48.31252731393419],[-107.59239564796982,48.31253242520055],[-107.59236935617557,48.312541896197985],[-107.59234287264896,48.31254700745123],[-107.59233631877397,48.312551567159936],[-107.59232326953729,48.31255636582207],[-107.59271876756627,48.313226344648875],[-107.59273860827832,48.31322141709316],[-107.59275194048475,48.313221120562304],[-107.59277178119679,48.31321619300021],[-107.59279813040851,48.31320663440429],[-107.59281146261789,48.313206337865154],[-107.59281786873105,48.31320172295789],[-107.59283130332695,48.313201410292194],[-107.59246873801266,48.312521777433474]]]}"
00000000000000000866,12654,0.4556135341109735,0.364055782328076,,,0.2663075701682702,0.10143094441908328,0.11038180472765888,,,0.06890862670587786,941.486297536,235.953347096,682.9820623958813,680.3742566576191,0.0,0.0,485.57065704944085,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.579459769521,48.35858541148667],[-107.57945999489304,48.35858987274344]]},{""type"":""Polygon"",""coordinates"":[[[-107.5794730512028,48.358451131858025],[-107.57947216676443,48.35843330493476],[-107.57946510249606,48.3584245310626],[-107.57938941823586,48.35851999206152],[-107.57941086152428,48.35854635279049],[-107.57945980673291,48.358585411460204],[-107.57946580824648,48.35857183607717],[-107.57947175274249,48.358558348121505],[-107.57947161988362,48.35855389711088],[-107.57947738602456,48.358535886852586],[-107.57947673694908,48.35852249478228],[-107.57948250308145,48.35850448453453],[-107.57948161863985,48.35848665759357],[-107.5794807341982,48.358468830658566],[-107.5794730512028,48.358451131858025]]]},{""type"":""Polygon"",""coordinates"":[[[-107.58021192833102,48.35768865964343],[-107.58019793253533,48.357675563193325],[-107.58017731673455,48.35766711714733],[-107.58015010749284,48.35765876701664],[-107.58012935877622,48.35764587003069],[-107.58011577691828,48.357641730608734],[-107.57953487234117,48.358347025203145],[-107.57954152288764,48.35834684189959],[-107.57955486947189,48.35834654658863],[-107.57957524997506,48.358350558007494],[-107.57960222402663,48.35835447353809],[-107.57962949048664,48.35836273650423],[-107.57964283708881,48.35836244118049],[-107.57966311512696,48.35836646870733],[-107.57967004656328,48.35837079155961],[-107.5802255557216,48.357692870350704],[-107.58021192833102,48.35768865964343]]]}]}"
00000000000000000867,4641,0.5033736953309165,0.46609524968678867,,0.3187753347379664,0.3179880806303526,0.0697106286441112,0.08266036528675827,,0.08857177110914877,0.0892831566021266,601.911893318,136.795485429,502.5459062763289,530.6675845277075,0.0,534.5733731737324,595.7641462139055,"{""type"":""Polygon"",""coordinates"":[[[-107.30711387330594,48.43571139265561],[-107.30703668831018,48.435636991983614],[-107.30699517471922,48.435610996723995],[-107.30637768957871,48.435904775324516],[-107.30715653955569,48.43576413199767],[-107.30711387330594,48.43571139265561]]]}"
00000000000000000868,7836,0.6631264332739087,0.5882728708751035,,0.31979212953273617,0.3381529573907572,0.06570668115538011,0.06577189393877422,,0.10384694237969437,0.1137715860461373,929.325087803,217.308774072,762.302155648026,710.0255286123239,0.0,697.5419607723462,593.7692898021025,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.45902833041157,48.49602385800047],[-107.45904930148302,48.496041261574106],[-107.45905519203566,48.49602328173858],[-107.45905463537203,48.49600992472366],[-107.45902833041157,48.49602385800047]]],[[[-107.46016421949777,48.495472563298144],[-107.46015750714356,48.49547266765735],[-107.46014991494852,48.49545498426554],[-107.46014254271999,48.49544174781443],[-107.46013495053813,48.4954240644313],[-107.46012086598074,48.49541093234256],[-107.45913293125089,48.49596358294402],[-107.45917431679361,48.49598503299794],[-107.45918791604794,48.49598919985721],[-107.45920183795339,48.49599779765499],[-107.45920222016983,48.49600677921898],[-107.45922307431591,48.496019719710524],[-107.45923689344039,48.49602833355423],[-107.46018497111493,48.49548551949257],[-107.46016421949777,48.495472563298144]]]]}"
00000000000000000869,10404,0.6584773209053459,0.5681943501771707,,,0.35735006465178426,0.07426596196945076,0.07885428722282235,,,0.08342008435124633,1000.14652072,201.555478648,911.7660501517502,911.7660501517502,0.0,0.0,925.3082762774299,"{""type"":""Polygon"",""coordinates"":[[[-107.52892463197378,48.42693004062319],[-107.52891053594426,48.42691693570505],[-107.52889631380101,48.4268993738295],[-107.5288822177964,48.426886268914096],[-107.52886146242025,48.42687334424573],[-107.52884736644222,48.42686023933091],[-107.52882661109976,48.426847314660435],[-107.52880598189097,48.42683884694135],[-107.5287787505481,48.426830471947476],[-107.52875822402927,48.42682198812334],[-107.52873759486504,48.42681352039245],[-107.52873066129892,48.42680918835941],[-107.52837400687676,48.42759866918069],[-107.52838116922969,48.42760744222462],[-107.52838845764364,48.42762067228983],[-107.52893895680481,48.42694758640702],[-107.52892463197378,48.42693004062319]]]}"
0000000000000000086a,13222,0.46314551666386233,0.36652172305553715,,,0.31518811787429607,0.14796552017764872,0.17491617587943278,,,0.1324471026729082,726.386620248,183.720745544,535.1228237974877,432.0640693814147,0.0,0.0,297.4347175149357,"{""type"":""Polygon"",""coordinates"":[[[-107.58506178021938,48.332358397439585],[-107.58494835880516,48.332365427622086],[-107.58494156463432,48.332365555964024],[-107.5849282266377,48.33236585166215],[-107.58495419051397,48.332878857530474],[-107.58508083377733,48.33313064714749],[-107.58508186693405,48.33235790211046],[-107.58506178021938,48.332358397439585]]]}"
0000000000000000086b,2760,0.3170432997703692,0.3199411336011481,0.38485989233952,0.40355676846788424,0.31132685070479305,0.08030411713244362,0.10245688492324057,0.0831024035480381,0.07108964349511623,0.120288917677894,828.470204793,187.097626749,444.36192887250115,501.6646756041283,293.2878831751206,235.98436850753484,452.9565146951114,"{""type"":""Polygon"",""coordinates"":[[[-107.232127309558,48.41893348704264],[-107.23211388747747,48.41893374951353],[-107.23210046539877,48.4189340119825],[-107.23202065797098,48.41894896784995],[-107.23197433215086,48.41896323964021],[-107.23206739182751,48.4197117258637],[-107.23209404391521,48.419706759079936],[-107.23212050337386,48.41969735045869],[-107.23214028050737,48.419688029407],[-107.23215991049436,48.419678652562524],[-107.23217968761618,48.419669331506284],[-107.232127309558,48.41893348704264]]]}"
0000000000000000086c,1550,0.542667516027157,0.5716674820429335,0.5313879349766761,0.4883521656330816,0.4907017506068727,0.05465252974330373,0.07368464904551966,0.0931992150539628,0.1039211742127999,0.10595879378324236,706.551571346,166.227849247,421.4524294684914,420.1496439915076,343.56905317119515,420.1496439915076,486.5714884739295,"{""type"":""Polygon"",""coordinates"":[[[-107.15311479008601,48.41745191919488],[-107.15309474814539,48.41745232387036],[-107.15306811064487,48.4174572681961],[-107.15305470039432,48.41745751933513],[-107.15292876029643,48.41812976686709],[-107.15294903006907,48.41813387591396],[-107.15297603401893,48.41813781574473],[-107.15300308249962,48.418141827170054],[-107.15301649299101,48.418141576028916],[-107.15311927799382,48.41803242397819],[-107.15312513324557,48.418014430483545],[-107.1531282003431,48.417451668047356],[-107.15311479008601,48.41745191919488]]]}"
0000000000000000086d,7560,0.4405838642472215,0.4571861064707119,0.4626229158859705,0.4629876198645066,0.44112830536534087,0.11058524271622655,0.09891300246605829,0.10246516637976281,0.07727606666053984,0.024711543896753025,921.890868895,203.54092368,692.5259373085172,692.5259373085172,692.5259373085172,692.5259373085172,643.6355966605391,"{""type"":""Polygon"",""coordinates"":[[[-107.45031489950168,48.500943915972584],[-107.45030086337258,48.50093085256776],[-107.45028001180468,48.50091790888945],[-107.45025948178468,48.500909396613515],[-107.45023873306462,48.500896436891736],[-107.45021810026225,48.50088794064835],[-107.44935878194318,48.501464487238806],[-107.44935900054587,48.50146893473315],[-107.44937308170314,48.50148206996876],[-107.44938066879902,48.50149975632816],[-107.44939474997788,48.501512891567586],[-107.44941549853273,48.501525851624706],[-107.44942963723057,48.501538899271836],[-107.45032183087028,48.50094825972898],[-107.45031489950168,48.500943915972584]]]}"
0000000000000000086e,14152,0.560884825363562,0.4618849173690619,,,0.3267984818054917,0.08709541711582663,0.08427891127699533,,,0.05144896453144442,921.136891672,207.823304703,704.458318942201,704.458318942201,0.0,0.0,770.2319514854281,"{""type"":""Polygon"",""coordinates"":[[[-107.58935611810688,48.31280189069515],[-107.58934932719842,48.31280201921926],[-107.58934268413948,48.31280220285546],[-107.58932935255584,48.31280249889397],[-107.58931591859195,48.31280281105044],[-107.58929589848894,48.31280321948555],[-107.58928246452945,48.31280353163723],[-107.58925569899769,48.31280413981502],[-107.58924905594476,48.312804323444574],[-107.58924354008602,48.3128267494702],[-107.58917760781026,48.31298011599386],[-107.58917966526298,48.31315421314485],[-107.58938766147816,48.31368996378427],[-107.58936276116668,48.31280170705799],[-107.58935611810688,48.31280189069515]]]}"
0000000000000000086f,10771,0.5675635359639296,0.46804597794214187,,,0.3504103717081709,0.125630950306791,0.1496676811745692,,,0.07548710966845859,821.253477061,184.090375116,605.1720155304554,605.1720155304554,0.0,0.0,399.88772119260307,"{""type"":""Polygon"",""coordinates"":[[[-107.53459857306613,48.41067746104308],[-107.53459903222597,48.41068634000128],[-107.53459323649147,48.41070436593491],[-107.53458739531581,48.41072232048406],[-107.53458825644574,48.41074016590452],[-107.53458865841911,48.4107491323607],[-107.53458309224477,48.41077159780183],[-107.53569727229484,48.41078274826672],[-107.53570002312745,48.41070230710444],[-107.53459857306613,48.41067746104308]]]}"
00000000000000000870,3653,0.31248268382629724,0.3082191998190764,0.2751293682783805,0.27351679832039993,0.2978290217041405,0.06657810529582664,0.042608124428771176,0.04149514938670548,0.047125816225313893,0.08092062455750837,767.221838602,172.652108571,409.1789818558038,300.0472465963925,422.4623757156671,366.2034439386106,439.6525451061772,"{""type"":""Polygon"",""coordinates"":[[[-107.27167734213694,48.42159353956316],[-107.27064811019976,48.42168531675415],[-107.27064898907518,48.421703227042016],[-107.27065646379782,48.421720903911236],[-107.27065710055356,48.42173430086288],[-107.2706726291281,48.421783138948605],[-107.27168111264831,48.42167832291323],[-107.27168770319597,48.42167377489704],[-107.27168686861675,48.42165593618592],[-107.271686136501,48.42163808166509],[-107.27168525711276,48.42162017142153],[-107.2716844225333,48.42160233272829],[-107.27167734213694,48.42159353956316]]]}"
00000000000000000871,4156,0.3705337098641871,0.31774821814589843,0.3223757155937397,0.2602387491541524,0.3253207932077372,0.08847551844265099,0.11226828254767147,0.0724140852324243,0.056440142413352996,0.06151463130180649,864.902789808,179.505903284,537.9606926113952,524.4205537384631,447.6058416029986,807.2016149483475,817.0963488709692,"{""type"":""Polygon"",""coordinates"":[[[-107.28229120737659,48.4356483561617],[-107.28152662075011,48.435359817356265],[-107.28150058963077,48.43537820000052],[-107.28137166975816,48.43549684213015],[-107.28134637493787,48.43553308375547],[-107.28136669730092,48.435537165708055],[-107.28138648174836,48.43552783157788],[-107.28140616368047,48.435518513276705],[-107.28142564707257,48.435504752079176],[-107.28144518811675,48.43549090349278],[-107.28143908218497,48.43550448230968],[-107.28141388991517,48.43554070812555],[-107.28141408844768,48.4355451510227],[-107.28232609960656,48.43567891282067],[-107.28229120737659,48.4356483561617]]]}"
00000000000000000872,4092,0.47964152901068996,0.43148646147465586,0.4134183351497023,0.3791158548293991,0.37329117583011745,0.12235445412564816,0.12658898905882104,0.09203890824097423,0.10066645777761377,0.10449062255804727,879.943117149,196.234110633,718.626467177447,761.3274390127143,772.0024254892386,772.0024254892386,880.0569879270066,"{""type"":""Polygon"",""coordinates"":[[[-107.28047322532755,48.43851592799955],[-107.28045914922566,48.43850279666458],[-107.28043853130688,48.4384898121994],[-107.28042445523167,48.43847668086508],[-107.28040373482956,48.43846371222926],[-107.2804035364407,48.43845926908394],[-107.27932750588361,48.4387127871339],[-107.27930127353271,48.438726727237366],[-107.27930846171012,48.43873550669523],[-107.27931534912017,48.43873985880983],[-107.27934472794182,48.43879732742272],[-107.2793449261991,48.438801770601636],[-107.28048759572103,48.43853796146855],[-107.28047322532755,48.43851592799955]]]}"
