system:index,Input_FID,NDVI_mean_veg23_3,NDVI_mean_veg23_4,NDVI_mean_veg23_5,NDVI_mean_veg23_7,NDVI_mean_veg23_8,NDVI_sd_veg23_3,NDVI_sd_veg23_4,NDVI_sd_veg23_5,NDVI_sd_veg23_7,NDVI_sd_veg23_8,Shape_Area,Shape_Leng,Veg_area_m2_veg23_3,Veg_area_m2_veg23_4,Veg_area_m2_veg23_5,Veg_area_m2_veg23_7,Veg_area_m2_veg23_8,.geo
00000000000000001457,12879,0.5584935378923673,0.25290965455672376,,,,0.042121252551505284,0.01921677994289303,,,,729.573982716,134.790567859,718.9206838271198,638.9822721892713,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10540604023652,47.92619421675602],[-108.10538612100112,47.9261947271074],[-108.1053592454292,47.92619098866308],[-108.10533271733354,47.926191716078385],[-108.10530618924449,47.92619244348614],[-108.10528000861869,47.92619763675449],[-108.1052533325772,47.92619831023766],[-108.1052271519549,47.92620350349197],[-108.10520086967391,47.92620871327169],[-108.10518154370251,47.92621817185227],[-108.10514801302726,47.92621457996607],[-108.10514140416434,47.92621479702672],[-108.10534830789746,47.92667370063078],[-108.10549968150367,47.92620503091971],[-108.10540604023652,47.92619421675602]]]}"
00000000000000001458,12963,0.5651246229636258,0.35233811482500577,,,0.2414805144071579,0.06926585660012127,0.05776131387285084,,,0.0,624.721876018,138.379039758,61.00551889456955,218.77823743633198,0.0,0.0,37.33959033442479,"{""type"":""Polygon"",""coordinates"":[[[-108.10632666331914,47.92669634612427],[-108.10643946207647,47.92680494133751],[-108.10649499189374,47.92684370781446],[-108.10654597133846,47.92680656664305],[-108.10696031501095,47.926402257394706],[-108.10632666331914,47.92669634612427]]]}"
00000000000000001459,12964,0.45106300201283,0.2855104104340451,,,,0.0816291053458999,0.06481740699870801,,,,796.577696011,158.531946367,612.6849370919022,418.0978661032284,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10726205268448,47.926447685339554],[-108.10724774879148,47.92643020665859],[-108.1072270356039,47.92641735715865],[-108.10721273174273,47.926399878481796],[-108.10719867392713,47.92638688221407],[-108.10718461612292,47.926373885947214],[-108.10716390300017,47.92636103644584],[-108.10716365697337,47.92635655404212],[-108.10714959919689,47.926343557776995],[-108.10713514743975,47.92632602520472],[-108.10710703194727,47.92630003268095],[-108.10696031501095,47.926402257394706],[-108.10654597133846,47.92680656664305],[-108.10727591082097,47.92645626964125],[-108.10726205268448,47.926447685339554]]]}"
0000000000000000145a,12958,,0.2847234916918949,,,,,0.044002038333994006,,,,752.141471664,168.545212938,0.0,493.3070523131128,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10690234494056,47.926100107534765],[-108.10689465034075,47.92608241172448],[-108.1068805927911,47.926069415482445],[-108.10687279654867,47.926051736214276],[-108.1068587390203,47.92603873997615],[-108.10685188408539,47.926034474779186],[-108.10680221672898,47.92598220221836],[-108.10679452220313,47.92596450643826],[-108.1067867723321,47.925946897637814],[-108.10597188701102,47.92632184177535],[-108.10690954755299,47.9261088385824],[-108.10690234494056,47.926100107534765]]]}"
0000000000000000145b,12959,,0.3119828719340387,,,,,0.047199998928451566,,,,716.775937715,170.687312778,0.0,256.64533158844597,0.0,0.0,0.0,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-108.1060385716507,47.92643615142037],[-108.10603166925479,47.92643187149289],[-108.1060244996023,47.926423132009646]]},{""type"":""Polygon"",""coordinates"":[[[-108.10691719585778,47.9261264639593],[-108.10690954755299,47.9261088385824],[-108.10597188701102,47.92632184177535],[-108.10597908937184,47.92633057293703],[-108.10597933525425,47.92633505534524],[-108.10600744964697,47.92636104824745],[-108.10602234618226,47.92638747540316],[-108.10602269372946,47.926391941282986],[-108.10603699685,47.92640942015474],[-108.1060512999852,47.92642689902986],[-108.10605160123015,47.92643129447113],[-108.10694560335241,47.92615700928828],[-108.10691719585778,47.9261264639593]]]}]}"
0000000000000000145c,12957,0.40856969356536865,0.2811120216761316,,,0.1961904764175415,0.0,0.046600956704313565,,,0.0,720.089308185,169.021960878,0.525912415747549,552.2094502168543,0.0,0.0,26.821624755859375,"{""type"":""Polygon"",""coordinates"":[[[-108.10677907782033,47.925929201868136],[-108.10677887814491,47.925924789940254],[-108.10677142962244,47.92591157654438],[-108.10585849808726,47.9262042986725],[-108.10586545452392,47.9262085474261],[-108.10586570039317,47.92621302982441],[-108.10587975748588,47.926226026263805],[-108.10590791801071,47.92625208958686],[-108.10597188701102,47.92632184177535],[-108.1067867723321,47.925946897637814],[-108.10677907782033,47.925929201868136]]]}"
0000000000000000145d,12874,0.5322334005850183,0.2985106289638364,,0.22788605093955994,0.2168044638088124,0.07286666769421536,0.038963445330419705,,0.0,0.009977700000041159,847.84909151,185.974403339,751.782895226572,560.6164726107728,0.0,41.02074369542739,152.2500473022461,"{""type"":""Polygon"",""coordinates"":[[[-108.10613091303539,47.926536368401266],[-108.10528369369824,47.92703726988171],[-108.10530416030947,47.92704563750364],[-108.10532462693416,47.92705400512218],[-108.1053516472417,47.92706224263043],[-108.10537186809206,47.92706612776544],[-108.10539888843223,47.92707436526138],[-108.10540549746385,47.92707414817499],[-108.10540584493332,47.927078614118074],[-108.10542014789989,47.92709609331746],[-108.10542704905225,47.92710042914985],[-108.10619443752593,47.926597226377744],[-108.10613091303539,47.926536368401266]]]}"
0000000000000000145e,12877,0.5203759487207149,0.27669428583760197,,0.21536670625209808,0.18814376817674056,0.05980407777863215,0.03154887127973329,,0.0,0.00992826372385025,688.263350548,150.215509076,640.0322779038371,514.3394771201938,0.0,2.8924932741651346,38.65429340437347,"{""type"":""Polygon"",""coordinates"":[[[-108.10596845006184,47.92637549991265],[-108.10596159523654,47.92637123462116],[-108.10594088280767,47.92635838483678],[-108.10593368045404,47.92634965366735],[-108.10591982286242,47.92634106917408],[-108.10591296805214,47.92633680388155],[-108.10587819853647,47.92631095763289],[-108.10587134373915,47.92630669233951],[-108.10585063139472,47.92629384254932],[-108.10582991906865,47.92628099275734],[-108.10580945262298,47.92627262536733],[-108.10535024089403,47.926704887246714],[-108.10532796832685,47.9267769693992],[-108.10597565243062,47.92638423108342],[-108.10596845006184,47.92637549991265]]]}"
0000000000000000145f,12962,0.44278408236363354,0.3248666625168566,,,0.2355526221687334,0.08305741846561432,0.06704178753710259,,,0.00832241028547287,688.31229342,164.050380574,26.821468577665442,305.5538533528646,0.0,0.0,149.88436216466567,"{""type"":""Polygon"",""coordinates"":[[[-108.10708631890657,47.92628718317887],[-108.10707226119209,47.92627418691809],[-108.10621534982499,47.926614488148374],[-108.10625046753339,47.92664480030924],[-108.10632666331914,47.92669634612427],[-108.10696031501095,47.926402257394706],[-108.10710703194727,47.92630003268095],[-108.10708631890657,47.92628718317887]]]}"
00000000000000001460,12880,0.5159908811235446,0.2526540438549997,,,,0.057940273299062796,0.02961492308419296,,,,654.265366523,171.128646194,658.1765233058557,520.3877881218406,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10514140416434,47.92621479702672],[-108.10512809383316,47.926215090262644],[-108.10510156578232,47.92621581761276],[-108.10507503773806,47.926216544955324],[-108.10504850970041,47.92621727229035],[-108.10502883629206,47.92622226496952],[-108.10500265568528,47.926227458164114],[-108.10499600052667,47.92622760477247],[-108.10498855272607,47.92621439114174],[-108.10498115123372,47.92620124795568],[-108.10498031229098,47.92618781728172],[-108.10497917223132,47.92616999118508],[-108.10497813383039,47.92615214856267],[-108.10494578965269,47.92616645313772],[-108.1053043096622,47.926826742877985],[-108.10532796832685,47.9267769693992],[-108.10535024089403,47.926704887246714],[-108.10534830789746,47.92667370063078],[-108.10514140416434,47.92621479702672]]]}"
00000000000000001461,12869,0.5326784513753279,0.30250852816813706,,,0.20513686537742615,0.06062931788950228,0.045830632399427966,,,0.0,775.213770414,180.767037467,427.5592968211453,282.1471504361022,0.0,0.0,4.733138499540441,"{""type"":""Polygon"",""coordinates"":[[[-108.10667553014626,47.927084445787166],[-108.10666788182613,47.9270668200662],[-108.10666704227742,47.927053389198754],[-108.10665243723699,47.927031514731596],[-108.10663088453991,47.92700523409714],[-108.10557949434676,47.9272034360575],[-108.10558639554787,47.92720777188607],[-108.10560686238257,47.927216139464726],[-108.10563383664201,47.92722430646902],[-108.10565410397442,47.92722826199478],[-108.10568087873115,47.92723201694198],[-108.10668515889964,47.9271333287731],[-108.10668332644349,47.92710212542157],[-108.10668297881739,47.92709765948513],[-108.10667553014626,47.927084445787166]]]}"
00000000000000001462,12960,,0.28376845835381764,,,,,0.061318254858143795,,,,738.904344625,187.966012946,0.0,411.2631859872855,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10699522488383,47.92620921149702],[-108.10698782252939,47.926196068490185],[-108.10697351889023,47.92617858984623],[-108.10695941496115,47.9261655231527],[-108.10694560335241,47.92615700928828],[-108.10605160123015,47.92643129447113],[-108.10605870197409,47.926440042177205],[-108.10606570479513,47.92644436137522],[-108.1060797620658,47.926457357838444],[-108.10611606266386,47.92651001163223],[-108.10605954130861,47.92645347289688],[-108.1060592954171,47.9264489904789],[-108.10603858289278,47.92643614069897],[-108.10606033433749,47.92646683317824],[-108.10611660981436,47.92651888950344],[-108.10700967651445,47.92622674405432],[-108.10699522488383,47.92620921149702]]]}"
00000000000000001463,12961,,0.2899426475872059,,,0.22483569383621216,,0.06500705661850263,,,0.0,720.500268035,168.321932521,0.0,389.17433675130206,0.0,0.0,80.72728026146982,"{""type"":""Polygon"",""coordinates"":[[[-108.10705130217077,47.92625685501828],[-108.10703083519512,47.92624848790814],[-108.10702373418168,47.92623974031366],[-108.10701677752138,47.926235491647816],[-108.10700967651445,47.92622674405432],[-108.10611660981436,47.92651888950344],[-108.10613091303539,47.926536368401266],[-108.10619443752593,47.926597226377744],[-108.10621534982499,47.926614488148374],[-108.10707226119209,47.92627418691809],[-108.10707201517599,47.92626970452137],[-108.10705130217077,47.92625685501828]]]}"
00000000000000001464,12881,0.4849939526367246,0.26076607522479994,,,,0.05488018769400894,0.030179473369945958,,,,839.938388209,201.978664716,846.9763485777612,491.72461589738435,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10494578965269,47.92616645313772],[-108.10486138156999,47.92619998446744],[-108.10522269674921,47.92701654595913],[-108.10527597487203,47.926907920217154],[-108.1053043096622,47.926826742877985],[-108.10494578965269,47.92616645313772]]]}"
00000000000000001465,12853,0.4681246895398337,0.29400194085954134,,,,0.0840648368568219,0.03572465659396323,,,,721.300002529,175.888274104,708.9053385117472,402.04586738137635,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.1054543996575,47.927666905000024],[-108.10544803632793,47.92767160462179],[-108.10542353802273,47.927707947942345],[-108.10540505032651,47.927730837923804],[-108.10539894183813,47.927739862660765],[-108.1053865163045,47.92775365746841],[-108.10537986084869,47.92775380411547],[-108.10536018658792,47.92775879703248],[-108.10546887538123,47.92824273246451],[-108.1055651199281,47.928405409842135],[-108.10560436751138,47.92839544031042],[-108.10565057186498,47.92838971970364],[-108.1054543996575,47.927666905000024]]]}"
00000000000000001466,12968,0.48140344236003313,0.29687459029919094,,,,0.08217594572899442,0.0533211504287279,,,,765.964356296,174.511826826,778.8665195539887,458.85355742211436,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10735210850368,47.92650781440046],[-108.10733800427327,47.926494747687855],[-108.10733090312405,47.92648600007827],[-108.10730590590322,47.926513535580746],[-108.1072563697685,47.926572898547775],[-108.10699912637995,47.92716055123228],[-108.10703285843648,47.927168554521316],[-108.10703951390093,47.92716840776019],[-108.10705987969796,47.927176791538805],[-108.10708675662906,47.92718052953952],[-108.10711353191056,47.927184284067145],[-108.10713340571196,47.927183702880306],[-108.10714006118597,47.927183556111856],[-108.10716052869824,47.92719192333547],[-108.10718730401649,47.92719567784225],[-108.10719391318709,47.9271954606277],[-108.10735871756366,47.926507597180176],[-108.10735210850368,47.92650781440046]]]}"
00000000000000001467,12871,0.5229284099142192,0.2955047655243265,,,0.2108957940150821,0.044370968957747364,0.041280302543372206,,,0.003422759473323822,714.505602723,175.527804732,480.6767275043563,387.0659258374981,0.0,0.0,49.6980256024529,"{""type"":""Polygon"",""coordinates"":[[[-108.10649499189374,47.92684370781446],[-108.10643946207647,47.92680494133751],[-108.10578132499703,47.92702378891672],[-108.10551064575893,47.927165119476335],[-108.1055245034803,47.927173704162],[-108.10554521609428,47.92718655423392],[-108.10652390033601,47.92688306117753],[-108.10649499189374,47.92684370781446]]]}"
00000000000000001468,12870,0.5231078495053738,0.3190239303317523,,,0.20513686537742615,0.05384350602133187,0.03988197156728852,,,0.0,729.209932905,180.945113922,410.4680073756798,268.47410819857726,0.0,0.0,121.48388815487132,"{""type"":""Polygon"",""coordinates"":[[[-108.10658042325419,47.92693960006505],[-108.10652390033601,47.92688306117753],[-108.10554521609428,47.92718655423392],[-108.1055659287266,47.92719940430402],[-108.10557949434676,47.9272034360575],[-108.10663088453991,47.92700523409714],[-108.10658042325419,47.92693960006505]]]}"
00000000000000001469,12966,0.5286822013844562,0.3048709806857489,,,,0.08015727674733882,0.06430176250837692,,,,724.0109352,168.119279629,361.0354108324238,367.34627293605433,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10658042325419,47.92693960006505],[-108.10663088453991,47.92700523409714],[-108.10665243723699,47.927031514731596],[-108.10665194531593,47.927022549802835],[-108.10673445049109,47.92706948295856],[-108.1072563697685,47.926572898547775],[-108.10730590590322,47.926513535580746],[-108.10658042325419,47.92693960006505]]]}"
0000000000000000146a,12865,0.45306899634550674,0.30783878542515664,,,,0.08329363683054164,0.023618851012188417,,,,671.626479382,130.470369836,454.11548638437307,119.37931916479971,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10683193830606,47.92725441026442],[-108.10681788039075,47.92724141372922],[-108.10680357650897,47.92722393471416],[-108.10678951861811,47.92721093818178],[-108.10676880528693,47.92719808839272],[-108.10674809197413,47.92718523860187],[-108.1067273786797,47.92717238880923],[-108.10670691137003,47.92716402149052],[-108.10668644407382,47.92715565416841],[-108.10655056176857,47.92721736426422],[-108.10621794563959,47.92754351028263],[-108.10628431518468,47.92754176143349],[-108.10684624221555,47.92727188928475],[-108.10683193830606,47.92725441026442]]]}"
0000000000000000146b,12862,0.5313591329231966,0.3065689007825501,,,,0.08144931556407238,0.013594622911652187,,,,553.353533156,162.961254287,549.3001745485791,407.8340492398131,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10633792099864,47.927549184010594],[-108.10628431518468,47.92754176143349],[-108.10621794563959,47.92754351028263],[-108.10610621199585,47.92756441082548],[-108.10695834846851,47.92792103994996],[-108.10697822262998,47.92792045877807],[-108.10700420503865,47.927910852737405],[-108.10702387951258,47.927905859460736],[-108.10633792099864,47.927549184010594]]]}"
0000000000000000146c,12970,0.45154997343129494,0.29691313176810413,,,,0.08704600854978076,0.05040718369878546,,,,753.649674899,170.647181074,720.4916734882428,335.7912894155465,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10758599454547,47.92652825379374],[-108.10757273007937,47.926528617825454],[-108.10754585341839,47.926524880001885],[-108.10753919803375,47.92652502679454],[-108.10745901752121,47.926518262618416],[-108.10736033835995,47.92719989427373],[-108.10749303149835,47.92719632450912],[-108.10759260362444,47.926528036556654],[-108.10758599454547,47.92652825379374]]]}"
0000000000000000146d,12965,0.48524034626282336,0.2879021164320462,,,,0.08145338792346424,0.0642488499392029,,,,713.703267437,165.66157996,450.9665000765931,444.91853556913486,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10731729100127,47.92648189819374],[-108.10729662405632,47.92646911913896],[-108.10727611055223,47.926460681611815],[-108.10727591082097,47.92645626964125],[-108.10654597133846,47.92680656664305],[-108.10649499189374,47.92684370781446],[-108.10652390033601,47.92688306117753],[-108.10658042325419,47.92693960006505],[-108.10730590590322,47.926513535580746],[-108.10733090312405,47.92648600007827],[-108.10731729100127,47.92648189819374]]]}"
0000000000000000146e,12864,0.4222679066151297,0.27176765747963993,,,,0.06230239991312182,0.03543255045456245,,,,848.468301389,151.44133608,847.4884798236922,200.63076982685163,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10714418168091,47.927473807487495],[-108.1071234680132,47.92746095771912],[-108.1071031020404,47.92745257391271],[-108.10708238840691,47.927439724139795],[-108.10706192079998,47.927431356861874],[-108.10704145320652,47.92742298958057],[-108.1070345516918,47.927418653847475],[-108.10697349666896,47.92739801794037],[-108.10695302913217,47.92738965064399],[-108.10692407346205,47.92735022660832],[-108.10691697229981,47.92734147882414],[-108.106909523488,47.927328265086054],[-108.10688881002831,47.92731541529735],[-108.10687440441502,47.927297952804125],[-108.1068603464638,47.92728495626522],[-108.10685369099086,47.92728510301438],[-108.10684658986116,47.9272763552351],[-108.10684624221555,47.92727188928475],[-108.10628431518468,47.92754176143349],[-108.10633792099864,47.927549184010594],[-108.10715823983746,47.927486804026515],[-108.10714418168091,47.927473807487495]]]}"
0000000000000000146f,12873,0.5360371386218544,0.28986553033926876,,,0.20626728592836582,0.06372439493872999,0.044184730636862554,,,0.010996177792549133,792.131380786,176.748661583,769.3999778597963,597.9546559950886,0.0,0.0,149.62033607632506,"{""type"":""Polygon"",""coordinates"":[[[-108.10621534982499,47.926614488148374],[-108.10619443752593,47.926597226377744],[-108.10542704905225,47.92710042914985],[-108.10543425137462,47.927109160484584],[-108.10545491759918,47.92712194011929],[-108.1054690211001,47.92713500728711],[-108.10546926691565,47.92713948976776],[-108.10547587596338,47.927139272675795],[-108.10548307830744,47.92714800401282],[-108.10550379088468,47.927160854088314],[-108.10551064575893,47.927165119476335],[-108.10578132499703,47.92702378891672],[-108.10625046753339,47.92664480030924],[-108.10621534982499,47.926614488148374]]]}"
00000000000000001470,12872,0.5383714456426041,0.2943656433511664,,,0.20988905025740803,0.045673703931935546,0.03295048112227532,,,0.005369856953620911,628.642613015,132.429164893,388.90767193962546,362.0863706700942,0.0,0.0,31.028415664972044,"{""type"":""Polygon"",""coordinates"":[[[-108.10632666331914,47.92669634612427],[-108.10625046753339,47.92664480030924],[-108.10578132499703,47.92702378891672],[-108.10643946207647,47.92680494133751],[-108.10632666331914,47.92669634612427]]]}"
00000000000000001471,12867,0.5080494886273701,0.2717075740821125,,,,0.06645526575441461,0.035955252420307046,,,,1005.49708482,167.93679855,980.0160737280753,643.7028816671933,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10569416931486,47.927343307220596],[-108.10569441515669,47.927347789717956],[-108.10567850592983,47.927415173228795],[-108.10567885343178,47.927419639199385],[-108.1056732830327,47.92743769935056],[-108.10567432174433,47.92745554239903],[-108.10567486877855,47.92746442043735],[-108.10566845919243,47.92746904961093],[-108.10566288877922,47.92748710977904],[-108.10565702621783,47.92750061699868],[-108.10565761955328,47.92750956548833],[-108.10565155745626,47.92751866064428],[-108.10563908575713,47.927532384979116],[-108.10563292198982,47.92754149667117],[-108.10561359531651,47.92755095559999],[-108.10568130437721,47.92757144580857],[-108.10569481480009,47.92757556454706],[-108.10578826030053,47.927581966544075],[-108.10651136160553,47.927227404373966],[-108.10569416931486,47.927343307220596]]]}"
00000000000000001472,12860,0.5250298767345684,0.31582200326877957,,,,0.11693999197513837,0.02853687656967114,,,,742.637384518,189.672575709,744.9323997347964,512.4865717270795,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10579511530008,47.92758623194301],[-108.106016850712,47.92773660778107],[-108.1066847454736,47.92801325886765],[-108.106716543979,47.92799007503509],[-108.10671634432504,47.927985662931476],[-108.10673542522098,47.927971721149184],[-108.10674754919836,47.92795353054736],[-108.10674730323153,47.92794904800364],[-108.10676618444207,47.92793069412694],[-108.10676593847282,47.9279262115853],[-108.1068325087323,47.92792887441253],[-108.10684601957425,47.927932993005385],[-108.10686594002884,47.927932482300534],[-108.10579511530008,47.92758623194301]]]}"
00000000000000001473,12858,0.5074303468899144,0.30314326497469235,,,,0.1343606416918813,0.03893001396854167,,,,743.957396029,181.876992195,760.9714536180683,488.03203325458605,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.106016850712,47.92773660778107],[-108.10579511530008,47.92758623194301],[-108.10578826030053,47.927581966544075],[-108.10569481480009,47.92757556454706],[-108.1057885324463,47.9276981038714],[-108.1063442428435,47.92821016131494],[-108.10635095380287,47.92820992761738],[-108.10635760940583,47.92820978089742],[-108.1063766904833,47.92819583912223],[-108.10638960779299,47.92819100920193],[-108.10642200005748,47.92817677397758],[-108.106428609351,47.92817655680891],[-108.106016850712,47.92773660778107]]]}"
00000000000000001474,12861,0.5502856875238236,0.30827089782139716,,,,0.09704524343968446,0.0207472380105964,,,,737.060062538,195.92722008,726.5274974149816,549.8263375674977,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10610621199585,47.92756441082548],[-108.10578826030053,47.927581966544075],[-108.10579511530008,47.92758623194301],[-108.10686594002884,47.927932482300534],[-108.1068725493084,47.92793226510243],[-108.10689907904914,47.92793153719192],[-108.10692540911711,47.92792639717637],[-108.10695193886785,47.92792566925097],[-108.10695834846851,47.92792103994996],[-108.10610621199585,47.92756441082548]]]}"
00000000000000001475,12974,0.47706759969393414,0.2997355259169191,,,,0.08511143922805786,0.047105610562873886,,,,735.341512289,170.0920791,41.020795306037456,351.56823009416166,0.0,0.0,0.0,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-108.1078524187537,47.926538903067],[-108.10785215133784,47.92653444351952]]},{""type"":""Polygon"",""coordinates"":[[[-108.10785237031398,47.926538885886565],[-108.10784551510709,47.92653462072699],[-108.10803767342391,47.92719047044184],[-108.1082487163243,47.92716245999746],[-108.10825532555877,47.92716224270777],[-108.1082752458881,47.927161731718925],[-108.10828826451305,47.92715688511033],[-108.10785237031398,47.926538885886565]]]}]}"
00000000000000001476,12838,0.5588218334595744,0.32583730649638076,,,0.20852932333946228,0.08856305342412316,0.04748708578018381,,,0.0,735.508189524,169.061864289,711.7871130251417,495.3850401336071,0.0,0.0,77.83130026424632,"{""type"":""Polygon"",""coordinates"":[[[-108.10355166983588,47.92852245203382],[-108.1035190779102,47.92853227422015],[-108.10351242244332,47.92853242073921],[-108.10407688605125,47.92907995428335],[-108.10408354165384,47.92907980771986],[-108.10410262358123,47.92906586614511],[-108.104115689146,47.92906109035935],[-108.10414107935011,47.92904253609515],[-108.10415409860313,47.9290376898602],[-108.10416050855851,47.929033060639334],[-108.10418644539071,47.929023384696855],[-108.10421242852058,47.92901377919545],[-108.10423185771035,47.92900430373081],[-108.10425784082766,47.92899469822087],[-108.10355166983588,47.92852245203382]]]}"
00000000000000001477,13079,,0.2372817397725826,,,,,0.007658950984477997,,,,762.682988071,141.377271006,0.0,64.42528444177964,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.11412671344956,47.92533244892207],[-108.11393062526412,47.92582915439027],[-108.11395750392614,47.92583289031094],[-108.11398403407581,47.9258321604459],[-108.11399068977623,47.92583201319678],[-108.11412393605319,47.925837311844475],[-108.11413744803161,47.925841429208155],[-108.11415071313272,47.92584106425077],[-108.1142037735536,47.92583960440235],[-108.11421703866294,47.92583923943552],[-108.11424356888655,47.92583850949622],[-108.11427009911672,47.925837779549354],[-108.11429001995602,47.9258372673025],[-108.11412671344956,47.92533244892207]]]}"
00000000000000001478,12866,0.5564782422259238,0.3146124816777413,,,,0.07135626678590098,0.028466277084225923,,,,568.326085641,146.421776785,552.7211539474188,464.63269366096046,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10651136160553,47.927227404373966],[-108.10578826030053,47.927581966544075],[-108.10610621199585,47.92756441082548],[-108.10621794563959,47.92754351028263],[-108.10655056176857,47.92721736426422],[-108.10651136160553,47.927227404373966]]]}"
00000000000000001479,12846,0.5659671121676401,0.3269140375040708,,,,0.08838710425926513,0.07148698338259063,,,,815.25867472,170.45387184,806.7156872917624,700.748872195973,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10444332706048,47.92809628238829],[-108.1044303081429,47.92810112856641],[-108.1044236526905,47.928101275147554],[-108.10488408700893,47.928687394898134],[-108.10494892786501,47.92865883819161],[-108.10496850091134,47.92865386179433],[-108.10496825516559,47.92864937917995],[-108.10498792987377,47.928644386246894],[-108.10500084732814,47.92863955646955],[-108.10500750291544,47.928639409843115],[-108.10503354115022,47.92862971721715],[-108.10505291473703,47.928620328639326],[-108.10507254313073,47.92861526524661],[-108.10511760749114,47.928591717945864],[-108.10444332706048,47.92809628238829]]]}"
0000000000000000147a,12855,0.487196155765989,0.26849433281360247,,,,0.09509992755131537,0.04355452046433068,,,,946.150619335,196.918713018,962.126243980258,632.9154636158662,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-108.10568130437721,47.92757144580857],[-108.10561359531651,47.92755095559999],[-108.10559416697446,47.9275604310598],[-108.10557484028922,47.92756988998451],[-108.10556177524198,47.92757466582015],[-108.1055426943696,47.92758860726015],[-108.10552977728454,47.92759343700388],[-108.10551065009102,47.92760730799928],[-108.10549812296938,47.927621119317344],[-108.10548540538232,47.92763036113766],[-108.1058479592136,47.92835754114168],[-108.10592049382443,47.92834668063675],[-108.10568130437721,47.92757144580857]]]}"
0000000000000000147b,12922,0.5738158462113268,0.3514660656063875,,,0.2230075860859139,0.0403160064905676,0.05730170746982738,,,0.0061562479906572196,1302.26415504,208.279455439,811.2568797691195,1210.9667932846965,0.0,0.0,720.2689815745633,"{""type"":""Polygon"",""coordinates"":[[[-108.10531870757815,47.9237398059445],[-108.105311853325,47.92373554080811],[-108.1052917359036,47.923731639332956],[-108.10526486210573,47.92372790099409],[-108.10523808997294,47.9237241461164],[-108.10521131785325,47.923720391231136],[-108.10518468989515,47.92372113505615],[-108.1051581635956,47.923721862342475],[-108.10513163730265,47.92372258962126],[-108.10510506471564,47.92372324645384],[-108.1050984562954,47.9237234634898],[-108.1050849473672,47.92371934493407],[-108.10505817531055,47.923715590004484],[-108.10503771054675,47.923707222819075],[-108.10501083686525,47.92370348440732],[-108.10498406484862,47.923699729457034],[-108.10495753861792,47.92370045668544],[-108.1049307666242,47.92369670171981],[-108.10490424040994,47.923697428932904],[-108.10487795996542,47.92370263832536],[-108.10485143376108,47.923703365523586],[-108.10557145670859,47.924407439168974],[-108.10531870757815,47.9237398059445]]]}"
0000000000000000147c,12923,0.5694469413880645,0.3213308332751749,,,0.22200677387538506,0.03614221812390814,0.06524882927357004,,,0.0061754674180907534,870.153436915,211.232308376,91.51297733082492,612.7132422952092,0.0,0.0,320.81966594621247,"{""type"":""Polygon"",""coordinates"":[[[-108.1055231448862,47.923823667530286],[-108.10551624427868,47.92381933196449],[-108.10549553341933,47.92380648267458],[-108.10548892495872,47.92380669973902],[-108.10540002027756,47.923764397021046],[-108.1053864559071,47.923760365477094],[-108.10536594467283,47.923751927920755],[-108.10533897296581,47.92374376132151],[-108.10531870757815,47.9237398059445],[-108.10557145670859,47.924407439168974],[-108.10566620575636,47.92454781337695],[-108.10574343510653,47.924617199782304],[-108.1055231448862,47.923823667530286]]]}"
